"Frase","Encuestado","Posición_énfasis","Nivel_énfasis","Respuesta_posición","Respuesta_naturalidad"
"No, el chef del rey vio la luz del tren.","69473683","3","2","3","2"
"No, el chef del rey vio la luz del tren.","69496995","3","2","6","4"
"No, el chef del rey vio la luz del tren.","69506671","3","2","6","4"
"No, el chef del rey vio la luz del tren.","69530717","3","2","3","5"
"No, el chef del rey vio la luz del tren.","69602191","3","2","6","4"
"No, el chef del rey vio la luz del tren.","69654922","3","2","3","3"
"No, el chef del rey vio la luz del tren.","69725946","3","2","2","3"
"No, el chef del rey vio la luz del tren.","69753388","3","2","3","4"
"No, el chef del rey vio la luz del tren.","70343984","3","2","3","2"
"No, el chef del rey vio la luz del tren.","70734615","3","2","6","4"
"No, el chef del rey vio la luz del tren.","71122263","3","2","3","3"
"No, el chef del rey vio la luz del tren.","71133197","3","2","6","5"
"No, el chef del rey vio la luz del tren.","71361095","3","2","3","3"
"No, el chef del rey vio la luz del tren.","71615507","3","2","6","3"
"No, el chef del rey vio la luz del tren.","71616011","3","2","2","3"
"No, el chef del rey vio la luz del tren.","71997928","3","2","3","3"
"No, el chef del rey vio la luz del tren.","68531832","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68654169","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68654712","3","3","3","5"
"No, el chef del rey vio la luz del tren.","68655450","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68655658","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68656202","3","3","3","5"
"No, el chef del rey vio la luz del tren.","68657115","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68659173","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68660074","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68668464","3","3","3","5"
"No, el chef del rey vio la luz del tren.","68684638","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68690956","3","3","3","2"
"No, el chef del rey vio la luz del tren.","68692205","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68703738","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68734444","3","3","3","5"
"No, el chef del rey vio la luz del tren.","68736096","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68744900","3","3","3","2"
"No, el chef del rey vio la luz del tren.","68762099","3","3","3","2"
"No, el chef del rey vio la luz del tren.","68809039","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68816496","3","3","6","4"
"No, el chef del rey vio la luz del tren.","68834293","3","3","6","3"
"No, el chef del rey vio la luz del tren.","68953126","3","3","3","4"
"No, el chef del rey vio la luz del tren.","68956782","3","3","3","2"
"No, el chef del rey vio la luz del tren.","69007182","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69150497","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69207687","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69217166","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69221604","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69284675","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69293521","3","3","3","2"
"No, el chef del rey vio la luz del tren.","69295929","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69296653","3","3","6","2"
"No, el chef del rey vio la luz del tren.","69350318","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69407412","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69473683","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69496995","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69506671","3","3","3","5"
"No, el chef del rey vio la luz del tren.","69530717","3","3","3","5"
"No, el chef del rey vio la luz del tren.","69602191","3","3","3","4"
"No, el chef del rey vio la luz del tren.","69654922","3","3","3","3"
"No, el chef del rey vio la luz del tren.","69725946","3","3","3","2"
"No, el chef del rey vio la luz del tren.","69753388","3","3","3","3"
"No, el chef del rey vio la luz del tren.","70343984","3","3","3","2"
"No, el chef del rey vio la luz del tren.","70734615","3","3","3","5"
"No, el chef del rey vio la luz del tren.","71122263","3","3","3","3"
"No, el chef del rey vio la luz del tren.","71133197","3","3","3","4"
"No, el chef del rey vio la luz del tren.","71361095","3","3","3","3"
"No, el chef del rey vio la luz del tren.","71615507","3","3","6","3"
"No, el chef del rey vio la luz del tren.","71616011","3","3","2","2"
"No, el chef del rey vio la luz del tren.","71997928","3","3","3","3"
"No, el chef del rey vio la luz del tren.","68531832","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68654169","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68654712","3","4","3","2"
"No, el chef del rey vio la luz del tren.","68655450","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68655658","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68656202","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68657115","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68659173","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68660074","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68668464","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68684638","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68690956","3","4","3","1"
"No, el chef del rey vio la luz del tren.","68692205","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68703738","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68734444","3","4","3","5"
"No, el chef del rey vio la luz del tren.","68736096","3","4","3","2"
"No, el chef del rey vio la luz del tren.","68744900","3","4","3","1"
"No, el chef del rey vio la luz del tren.","68762099","3","4","4","1"
"No, el chef del rey vio la luz del tren.","68809039","3","4","3","1"
"No, el chef del rey vio la luz del tren.","68816496","3","4","3","2"
"No, el chef del rey vio la luz del tren.","68834293","3","4","6","4"
"No, el chef del rey vio la luz del tren.","68953126","3","4","3","4"
"No, el chef del rey vio la luz del tren.","68956782","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69007182","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69150497","3","4","3","4"
"No, el chef del rey vio la luz del tren.","69207687","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69217166","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69221604","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69284675","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69293521","3","4","3","4"
"No, el chef del rey vio la luz del tren.","69295929","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69296653","3","4","3","2"
"No, el chef del rey vio la luz del tren.","69350318","3","4","3","2"
"No, el chef del rey vio la luz del tren.","69407412","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69473683","3","4","3","2"
"No, el chef del rey vio la luz del tren.","69496995","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69506671","3","4","3","5"
"No, el chef del rey vio la luz del tren.","69530717","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69602191","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69654922","3","4","3","2"
"No, el chef del rey vio la luz del tren.","69725946","3","4","3","3"
"No, el chef del rey vio la luz del tren.","69753388","3","4","3","3"
"No, el chef del rey vio la luz del tren.","70343984","3","4","3","2"
"No, el chef del rey vio la luz del tren.","70734615","3","4","3","5"
"No, el chef del rey vio la luz del tren.","71122263","3","4","3","3"
"No, el chef del rey vio la luz del tren.","71133197","3","4","3","3"
"No, el chef del rey vio la luz del tren.","71361095","3","4","3","2"
"No, el chef del rey vio la luz del tren.","71615507","3","4","3","2"
"No, el chef del rey vio la luz del tren.","71616011","3","4","3","3"
"No, el chef del rey vio la luz del tren.","71997928","3","4","3","3"
"No, el chef del rey vio la luz del tren.","68531832","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68654169","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68654712","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68655450","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68655658","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68656202","3","5","3","5"
"No, el chef del rey vio la luz del tren.","68657115","3","5","3","4"
"No, el chef del rey vio la luz del tren.","68659173","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68660074","3","5","3","1"
"No, el chef del rey vio la luz del tren.","68668464","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68684638","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68690956","3","5","3","1"
"No, el chef del rey vio la luz del tren.","68692205","3","5","3","4"
"No, el chef del rey vio la luz del tren.","68703738","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68734444","3","5","3","4"
"No, el chef del rey vio la luz del tren.","68736096","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68744900","3","5","3","1"
"No, el chef del rey vio la luz del tren.","68762099","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68809039","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68816496","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68834293","3","5","3","2"
"No, el chef del rey vio la luz del tren.","68953126","3","5","3","4"
"No, el chef del rey vio la luz del tren.","68956782","3","5","3","5"
"No, el chef del rey vio la luz del tren.","69007182","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69150497","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69207687","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69217166","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69221604","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69284675","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69293521","3","5","3","4"
"No, el chef del rey vio la luz del tren.","69295929","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69296653","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69350318","3","5","3","1"
"No, el chef del rey vio la luz del tren.","69407412","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69473683","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69496995","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69506671","3","5","3","5"
"No, el chef del rey vio la luz del tren.","69530717","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69602191","3","5","3","3"
"No, el chef del rey vio la luz del tren.","69654922","3","5","3","2"
"No, el chef del rey vio la luz del tren.","69725946","3","5","3","1"
"No, el chef del rey vio la luz del tren.","69753388","3","5","3","3"
"No, el chef del rey vio la luz del tren.","70343984","3","5","3","2"
"No, el chef del rey vio la luz del tren.","70734615","3","5","3","3"
"No, el chef del rey vio la luz del tren.","71122263","3","5","3","2"
"No, el chef del rey vio la luz del tren.","71133197","3","5","3","3"
"No, el chef del rey vio la luz del tren.","71361095","3","5","3","1"
"No, el chef del rey vio la luz del tren.","71615507","3","5","3","2"
"No, el chef del rey vio la luz del tren.","71616011","3","5","3","2"
"No, el chef del rey vio la luz del tren.","71997928","3","5","3","3"
"No, el chef del rey vio la luz del tren.","68531832","4","2","4","4"
"No, el chef del rey vio la luz del tren.","68654169","4","2","3","5"
"No, el chef del rey vio la luz del tren.","68654712","4","2","6","5"
"No, el chef del rey vio la luz del tren.","68655450","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68655658","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68656202","4","2","2","4"
"No, el chef del rey vio la luz del tren.","68657115","4","2","6","3"
"No, el chef del rey vio la luz del tren.","68659173","4","2","6","3"
"No, el chef del rey vio la luz del tren.","68660074","4","2","6","2"
"No, el chef del rey vio la luz del tren.","68668464","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68684638","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68690956","4","2","2","4"
"No, el chef del rey vio la luz del tren.","68692205","4","2","3","4"
"No, el chef del rey vio la luz del tren.","68703738","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68734444","4","2","1","4"
"No, el chef del rey vio la luz del tren.","68736096","4","2","2","4"
"No, el chef del rey vio la luz del tren.","68744900","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68762099","4","2","4","3"
"No, el chef del rey vio la luz del tren.","68809039","4","2","2","4"
"No, el chef del rey vio la luz del tren.","68816496","4","2","6","4"
"No, el chef del rey vio la luz del tren.","68834293","4","2","6","3"
"No, el chef del rey vio la luz del tren.","68953126","4","2","1","4"
"No, el chef del rey vio la luz del tren.","68956782","4","2","2","4"
"No, el chef del rey vio la luz del tren.","69007182","4","2","6","4"
"No, el chef del rey vio la luz del tren.","69150497","4","2","2","5"
"No, el chef del rey vio la luz del tren.","69207687","4","2","6","1"
"No, el chef del rey vio la luz del tren.","69217166","4","2","1","4"
"No, el chef del rey vio la luz del tren.","69221604","4","2","2","5"
"No, el chef del rey vio la luz del tren.","69284675","4","2","2","4"
"No, el chef del rey vio la luz del tren.","69293521","4","2","2","5"
"No, el chef del rey vio la luz del tren.","69295929","4","2","6","5"
"No, el chef del rey vio la luz del tren.","69296653","4","2","6","3"
"No, el chef del rey vio la luz del tren.","69350318","4","2","6","5"
"No, el chef del rey vio la luz del tren.","69407412","4","2","2","4"
"No, el chef del rey vio la luz del tren.","69473683","4","2","2","4"
"No, el chef del rey vio la luz del tren.","69496995","4","2","2","4"
"No, el chef del rey vio la luz del tren.","69506671","4","2","6","5"
"No, el chef del rey vio la luz del tren.","69530717","4","2","2","5"
"No, el chef del rey vio la luz del tren.","69602191","4","2","6","5"
"No, el chef del rey vio la luz del tren.","69654922","4","2","1","2"
"No, el chef del rey vio la luz del tren.","69725946","4","2","6","3"
"No, el chef del rey vio la luz del tren.","69753388","4","2","2","4"
"No, el chef del rey vio la luz del tren.","70343984","4","2","2","3"
"No, el chef del rey vio la luz del tren.","70734615","4","2","2","4"
"No, el chef del rey vio la luz del tren.","71122263","4","2","2","3"
"No, el chef del rey vio la luz del tren.","71133197","4","2","6","4"
"No, el chef del rey vio la luz del tren.","71361095","4","2","6","4"
"No, el chef del rey vio la luz del tren.","71615507","4","2","6","3"
"No, el chef del rey vio la luz del tren.","71616011","4","2","1","2"
"No, el chef del rey vio la luz del tren.","71997928","4","2","6","5"
"No, el chef del rey vio la luz del tren.","68531832","4","3","4","2"
"No, el chef del rey vio la luz del tren.","68654169","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68654712","4","3","4","2"
"No, el chef del rey vio la luz del tren.","68655450","4","3","6","5"
"No, el chef del rey vio la luz del tren.","68655658","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68656202","4","3","4","2"
"No, el chef del rey vio la luz del tren.","68657115","4","3","6","4"
"No, el chef del rey vio la luz del tren.","68659173","4","3","4","2"
"No, el chef del rey vio la luz del tren.","68660074","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68668464","4","3","4","4"
"No, el chef del rey vio la luz del tren.","68684638","4","3","6","4"
"No, el chef del rey vio la luz del tren.","68690956","4","3","6","3"
"No, el chef del rey vio la luz del tren.","68692205","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68703738","4","3","6","4"
"No, el chef del rey vio la luz del tren.","68734444","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68736096","4","3","1","3"
"No, el chef del rey vio la luz del tren.","68744900","4","3","3","2"
"No, el chef del rey vio la luz del tren.","68762099","4","3","2","2"
"No, el chef del rey vio la luz del tren.","68809039","4","3","4","3"
"No, el chef del rey vio la luz del tren.","68816496","4","3","6","4"
"No, el chef del rey vio la luz del tren.","68834293","4","3","6","2"
"No, el chef del rey vio la luz del tren.","68953126","4","3","5","3"
"No, el chef del rey vio la luz del tren.","68956782","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69007182","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69150497","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69207687","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69217166","4","3","1","4"
"No, el chef del rey vio la luz del tren.","69221604","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69284675","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69293521","4","3","6","4"
"No, el chef del rey vio la luz del tren.","69295929","4","3","4","4"
"No, el chef del rey vio la luz del tren.","69296653","4","3","4","2"
"No, el chef del rey vio la luz del tren.","69350318","4","3","6","4"
"No, el chef del rey vio la luz del tren.","69407412","4","3","4","3"
"No, el chef del rey vio la luz del tren.","69473683","4","3","4","1"
"No, el chef del rey vio la luz del tren.","69496995","4","3","4","3"
"No, el chef del rey vio la luz del tren.","69506671","4","3","4","4"
"No, el chef del rey vio la luz del tren.","69530717","4","3","4","4"
"No, el chef del rey vio la luz del tren.","69602191","4","3","4","3"
"No, el chef del rey vio la luz del tren.","69654922","4","3","1","3"
"No, el chef del rey vio la luz del tren.","69725946","4","3","2","3"
"No, el chef del rey vio la luz del tren.","69753388","4","3","4","1"
"No, el chef del rey vio la luz del tren.","70343984","4","3","4","2"
"No, el chef del rey vio la luz del tren.","70734615","4","3","4","2"
"No, el chef del rey vio la luz del tren.","71122263","4","3","4","3"
"No, el chef del rey vio la luz del tren.","71133197","4","3","6","5"
"No, el chef del rey vio la luz del tren.","71361095","4","3","4","2"
"No, el chef del rey vio la luz del tren.","71615507","4","3","6","3"
"No, el chef del rey vio la luz del tren.","71616011","4","3","6","2"
"No, el chef del rey vio la luz del tren.","71997928","4","3","6","4"
"No, el chef del rey vio la luz del tren.","68531832","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68654169","4","4","4","3"
"No, el chef del rey vio la luz del tren.","68654712","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68655450","4","4","6","4"
"No, el chef del rey vio la luz del tren.","68655658","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68656202","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68657115","4","4","6","3"
"No, el chef del rey vio la luz del tren.","68659173","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68660074","4","4","4","3"
"No, el chef del rey vio la luz del tren.","68668464","4","4","4","4"
"No, el chef del rey vio la luz del tren.","68684638","4","4","2","4"
"No, el chef del rey vio la luz del tren.","68690956","4","4","6","3"
"No, el chef del rey vio la luz del tren.","68692205","4","4","4","3"
"No, el chef del rey vio la luz del tren.","68703738","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68734444","4","4","4","3"
"No, el chef del rey vio la luz del tren.","68736096","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68744900","4","4","4","1"
"No, el chef del rey vio la luz del tren.","68762099","4","4","2","2"
"No, el chef del rey vio la luz del tren.","68809039","4","4","4","3"
"No, el chef del rey vio la luz del tren.","68816496","4","4","4","2"
"No, el chef del rey vio la luz del tren.","68834293","4","4","6","2"
"No, el chef del rey vio la luz del tren.","68953126","4","4","2","3"
"No, el chef del rey vio la luz del tren.","68956782","4","4","4","2"
"No, el chef del rey vio la luz del tren.","69007182","4","4","4","3"
"No, el chef del rey vio la luz del tren.","69150497","4","4","4","2"
"No, el chef del rey vio la luz del tren.","69207687","4","4","4","1"
"No, el chef del rey vio la luz del tren.","69217166","4","4","4","2"
"No, el chef del rey vio la luz del tren.","69221604","4","4","4","2"
"No, el chef del rey vio la luz del tren.","69284675","4","4","4","1"
"No, el chef del rey vio la luz del tren.","69293521","4","4","6","3"
"No, el chef del rey vio la luz del tren.","69295929","4","4","4","3"
"No, el chef del rey vio la luz del tren.","69296653","4","4","4","2"
"No, el chef del rey vio la luz del tren.","69350318","4","4","6","3"
"No, el chef del rey vio la luz del tren.","69407412","4","4","4","3"
"No, el chef del rey vio la luz del tren.","69473683","4","4","4","1"
"No, el chef del rey vio la luz del tren.","69496995","4","4","4","3"
"No, el chef del rey vio la luz del tren.","69506671","4","4","4","4"
"No, el chef del rey vio la luz del tren.","69530717","4","4","6","3"
"No, el chef del rey vio la luz del tren.","69602191","4","4","4","3"
"No, el chef del rey vio la luz del tren.","69654922","4","4","2","2"
"No, el chef del rey vio la luz del tren.","69725946","4","4","5","3"
"No, el chef del rey vio la luz del tren.","69753388","4","4","3","1"
"No, el chef del rey vio la luz del tren.","70343984","4","4","4","1"
"No, el chef del rey vio la luz del tren.","70734615","4","4","4","2"
"No, el chef del rey vio la luz del tren.","71122263","4","4","4","2"
"No, el chef del rey vio la luz del tren.","71133197","4","4","4","3"
"No, el chef del rey vio la luz del tren.","71361095","4","4","4","1"
"No, el chef del rey vio la luz del tren.","71615507","4","4","4","2"
"No, el chef del rey vio la luz del tren.","71616011","4","4","6","1"
"No, el chef del rey vio la luz del tren.","71997928","4","4","6","4"
"No, el chef del rey vio la luz del tren.","68531832","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68654169","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68654712","4","5","4","1"
"No, el chef del rey vio la luz del tren.","68655450","4","5","6","4"
"No, el chef del rey vio la luz del tren.","68655658","4","5","4","1"
"No, el chef del rey vio la luz del tren.","68656202","4","5","4","4"
"No, el chef del rey vio la luz del tren.","68657115","4","5","6","4"
"No, el chef del rey vio la luz del tren.","68659173","4","5","4","1"
"No, el chef del rey vio la luz del tren.","68660074","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68668464","4","5","4","3"
"No, el chef del rey vio la luz del tren.","68684638","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68690956","4","5","4","1"
"No, el chef del rey vio la luz del tren.","68692205","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68703738","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68734444","4","5","4","4"
"No, el chef del rey vio la luz del tren.","68736096","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68744900","4","5","4","1"
"No, el chef del rey vio la luz del tren.","68762099","4","5","1","2"
"No, el chef del rey vio la luz del tren.","68809039","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68816496","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68834293","4","5","6","2"
"No, el chef del rey vio la luz del tren.","68953126","4","5","3","3"
"No, el chef del rey vio la luz del tren.","68956782","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69007182","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69150497","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69207687","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69217166","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69221604","4","5","4","1"
"No, el chef del rey vio la luz del tren.","69284675","4","5","4","1"
"No, el chef del rey vio la luz del tren.","69293521","4","5","6","3"
"No, el chef del rey vio la luz del tren.","69295929","4","5","4","3"
"No, el chef del rey vio la luz del tren.","69296653","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69350318","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69407412","4","5","4","3"
"No, el chef del rey vio la luz del tren.","69473683","4","5","4","1"
"No, el chef del rey vio la luz del tren.","69496995","4","5","4","2"
"No, el chef del rey vio la luz del tren.","69506671","4","5","4","4"
"No, el chef del rey vio la luz del tren.","69530717","4","5","4","1"
"No, el chef del rey vio la luz del tren.","69602191","4","5","4","3"
"No, el chef del rey vio la luz del tren.","69654922","4","5","1","2"
"No, el chef del rey vio la luz del tren.","69725946","4","5","6","4"
"No, el chef del rey vio la luz del tren.","69753388","4","5","3","1"
"No, el chef del rey vio la luz del tren.","70343984","4","5","3","2"
"No, el chef del rey vio la luz del tren.","70734615","4","5","4","2"
"No, el chef del rey vio la luz del tren.","71122263","4","5","4","2"
"No, el chef del rey vio la luz del tren.","71133197","4","5","4","4"
"No, el chef del rey vio la luz del tren.","71361095","4","5","4","2"
"No, el chef del rey vio la luz del tren.","71615507","4","5","4","3"
"No, el chef del rey vio la luz del tren.","71616011","4","5","5","1"
"No, el chef del rey vio la luz del tren.","71997928","4","5","4","2"
"No, el chef del rey vio la luz del tren.","68531832","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68654169","5","2","1","4"
"No, el chef del rey vio la luz del tren.","68654712","5","2","2","4"
"No, el chef del rey vio la luz del tren.","68655450","5","2","6","5"
"No, el chef del rey vio la luz del tren.","68655658","5","2","6","3"
"No, el chef del rey vio la luz del tren.","68656202","5","2","2","4"
"No, el chef del rey vio la luz del tren.","68657115","5","2","6","3"
"No, el chef del rey vio la luz del tren.","68659173","5","2","6","3"
"No, el chef del rey vio la luz del tren.","68660074","5","2","6","3"
"No, el chef del rey vio la luz del tren.","68668464","5","2","2","5"
"No, el chef del rey vio la luz del tren.","68684638","5","2","1","3"
"No, el chef del rey vio la luz del tren.","68690956","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68692205","5","2","2","4"
"No, el chef del rey vio la luz del tren.","68703738","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68734444","5","2","5","5"
"No, el chef del rey vio la luz del tren.","68736096","5","2","2","3"
"No, el chef del rey vio la luz del tren.","68744900","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68762099","5","2","3","2"
"No, el chef del rey vio la luz del tren.","68809039","5","2","1","4"
"No, el chef del rey vio la luz del tren.","68816496","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68834293","5","2","6","3"
"No, el chef del rey vio la luz del tren.","68953126","5","2","6","4"
"No, el chef del rey vio la luz del tren.","68956782","5","2","2","4"
"No, el chef del rey vio la luz del tren.","69007182","5","2","5","4"
"No, el chef del rey vio la luz del tren.","69150497","5","2","2","4"
"No, el chef del rey vio la luz del tren.","69207687","5","2","6","2"
"No, el chef del rey vio la luz del tren.","69217166","5","2","1","4"
"No, el chef del rey vio la luz del tren.","69221604","5","2","6","5"
"No, el chef del rey vio la luz del tren.","69284675","5","2","6","4"
"No, el chef del rey vio la luz del tren.","69293521","5","2","6","5"
"No, el chef del rey vio la luz del tren.","69295929","5","2","6","5"
"No, el chef del rey vio la luz del tren.","69296653","5","2","5","2"
"No, el chef del rey vio la luz del tren.","69350318","5","2","6","5"
"No, el chef del rey vio la luz del tren.","69407412","5","2","6","4"
"No, el chef del rey vio la luz del tren.","69473683","5","2","5","3"
"No, el chef del rey vio la luz del tren.","69496995","5","2","5","3"
"No, el chef del rey vio la luz del tren.","69506671","5","2","5","3"
"No, el chef del rey vio la luz del tren.","69530717","5","2","2","4"
"No, el chef del rey vio la luz del tren.","69602191","5","2","6","4"
"No, el chef del rey vio la luz del tren.","69654922","5","2","2","2"
"No, el chef del rey vio la luz del tren.","69725946","5","2","6","4"
"No, el chef del rey vio la luz del tren.","69753388","5","2","6","4"
"No, el chef del rey vio la luz del tren.","70343984","5","2","2","3"
"No, el chef del rey vio la luz del tren.","70734615","5","2","2","5"
"No, el chef del rey vio la luz del tren.","71122263","5","2","5","3"
"No, el chef del rey vio la luz del tren.","71133197","5","2","6","4"
"No, el chef del rey vio la luz del tren.","71361095","5","2","6","3"
"No, el chef del rey vio la luz del tren.","71615507","5","2","3","4"
"No, el chef del rey vio la luz del tren.","71616011","5","2","6","2"
"No, el chef del rey vio la luz del tren.","71997928","5","2","5","4"
"No, el chef del rey vio la luz del tren.","68531832","5","3","5","4"
"No, el chef del rey vio la luz del tren.","68654169","5","3","5","4"
"No, el chef del rey vio la luz del tren.","68654712","5","3","5","2"
"No, el chef del rey vio la luz del tren.","68655450","5","3","6","5"
"No, el chef del rey vio la luz del tren.","68655658","5","3","6","3"
"No, el chef del rey vio la luz del tren.","68656202","5","3","5","2"
"No, el chef del rey vio la luz del tren.","68657115","5","3","6","3"
"No, el chef del rey vio la luz del tren.","68659173","5","3","5","2"
"No, el chef del rey vio la luz del tren.","68660074","5","3","5","4"
"No, el chef del rey vio la luz del tren.","68668464","5","3","5","5"
"No, el chef del rey vio la luz del tren.","68684638","5","3","5","3"
"No, el chef del rey vio la luz del tren.","68690956","5","3","5","2"
"No, el chef del rey vio la luz del tren.","68692205","5","3","3","4"
"No, el chef del rey vio la luz del tren.","68703738","5","3","6","4"
"No, el chef del rey vio la luz del tren.","68734444","5","3","5","3"
"No, el chef del rey vio la luz del tren.","68736096","5","3","3","3"
"No, el chef del rey vio la luz del tren.","68744900","5","3","6","3"
"No, el chef del rey vio la luz del tren.","68762099","5","3","4","1"
"No, el chef del rey vio la luz del tren.","68809039","5","3","5","4"
